email,is_spam
 date tue NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER from brent welch welch panasas com message id NUMBER vaaNUMBER blackcomb panasas com if we are allowed to assume NUMBER NUMBER or higher which we can t really then we could add to the selecttypein procedure yes i looked at fixing it there but that code is really quite general with almost no understanding of what anything means so i didn t think that corrupting it with knowlwedge of the semantics of what it is fetching would really be the best thing to do i ran out of time last night while looking for a better place for a similar check i would have gone directly to the regexp i m not that up to date with all the latest tcl changes and i m not sure i will have time today but i will keep looking kre _______________________________________________ exmh workers mailing list exmh workers URL URL ,0
i have some patches that seem to fix avoid this problem now it is amazing what one can achieve when mains power fails long enough for ups s to run out and all that is left operational is the laptop and its battery supply first i put in some defensive code into the area where the problem was occurring so that if exmh is attempting for any reason to expand a sequence that isn t either a number or a range of numbers or a list of such things it will simply ignore the trash rather than giving a traceback this one solves the initial problem mh tcl was thu aug NUMBER NUMBER NUMBER NUMBER NUMBER mh tcl wed aug NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER set seq set rseq foreach range split string trim sequence if regexp NUMBER NUMBER NUMBER NUMBER range just ignore anything bogus continue set parts split string trim range if llength parts NUMBER lappend seq parts that is amending proc mhseqexpand which is where the error was occurring before the code assumes that range is either nnn or nnn mmm so we should probably make sure that s true issue an error instead of just continue if you like but i don t think an error is needed but that just allowed me to create a similar problem in another place by typing nnn and rather than continue to fight fires like this i thought i should think more about brent s suggestion but rather than have the selection code actually validate the input which would mean it would have to know what is to be valid i decided that the right thing to do is just to ignore any errors caused by invalid input so i just stuck a catch around the msgshow that is processing the nonsense that the user has typed this way any later expansion to what msgshow treats as legal maybe allowing a sequence name like prev or next or anything else can be handled just there without someone needing to remember that they have to go fix the selection processing code to allow it but while i was playing there i noticed something i never new before if you type NUMBER the NUMBER changes to NUMBER and so on for each that is typed i suspect that s perhaps an artifact of is bound to a different function so it can be used as a toggle between changing the current and the target folder but it has to mean something if the current input mode is a message number so let it mean but now i found it i think its nice but if we can type NUMBER why not NUMBER as well that kind of limitation bugs me so i fixed it and then i wondered about folders with names containing the special use of as the toggle character means there s no way to type those from the keyboard so i fixed that as well this makes two different restrictions there s no way to type a folder name that has a name beginning with but such a thing in mh would be a pain to use anyway so i doubt this will bother anyone and it is now only possible to toggle between typing the current target folder name when the name being typed is empty i m less happy about that part but i think i can live with it in order to allow folder names with s in them to exist and be typed then since i was there anyway i decided to do something about another feature that has always bugged me in normal keyboard mode s is the key used to show a message but if you ve just typed NUMBER and the ftoc is highlighting NUMBER as the current message and you want to now show that message you can t type s you have to type r instead so i fixed this one as well fixed here is in quotes as it assumes that the keybinding for msgshow is s if you change that to something else it will remain s in here i don t know enough tk tcl to have it discover what key is bound to a function in the external world in order to bind the same one here r continues to work of course and now i got started in fixing irritants in this code i also made it clear the status line if you abort message folder entry mode c or g previously it used to leave the prompt sitting there until the next message appeared which made it less than obvious that the keyboard had reverted to its usual bindings in any case what follows is the patch that does all of that i believe that if you apply this then the one above is probably not needed the catch around the msgshow will hide the problem i don t think we really need to fix brent s way of invoking it or include it anyway just for completeness i haven t run an exmh with the following patch but not the previous one so i don t know for sure that all will be ok then kre select tcl was thu aug NUMBER NUMBER NUMBER NUMBER NUMBER select tcl wed aug NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER bindtags w list w entry bind w any key selecttypein w a bind w key plus selecttoggle w bind w key minus selectprev w bind w space selectcomplete w bind w tab selectcomplete w bind w return selectreturn w bind w key s selectreturn w a bind w backspace selectbackspace w bind w control h selectbackspace w bind w delete selectbackspace w NUMBER NUMBER NUMBER NUMBER append select sel a exmh_status select prompt select sel if info exists select folder msg_change select sel noshow catch msg_change select sel noshow proc selectbackspace w NUMBER NUMBER NUMBER NUMBER proc selecttoggle w global select if info exists select folder if select sel selecttypein w return set select toggle list lindex select toggle NUMBER lindex select toggle NUMBER set select prompt lindex select toggle NUMBER folder else NUMBER NUMBER NUMBER NUMBER exmh_status select prompt select sel proc selectprev w global select if info exists select folder selecttypein w else catch incr select sel NUMBER msg_change select sel noshow exmh_status select prompt select sel proc selectcomplete w global select if info exists select folder NUMBER NUMBER NUMBER NUMBER exmh_status select prompt select sel proc selectreturn w proc selectreturn w a global select if info exists select folder if a selecttypein w a return if info exists select match set select sel select match unset select match NUMBER NUMBER NUMBER NUMBER unset select folder select entry configure state disabled exmh_status exmh_focus proc selectclear w _______________________________________________ exmh workers mailing list exmh workers URL URL ,0
 date wed NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER from robert elz kre munnari oz au message id NUMBER NUMBER munnari oz au but while i was playing there i noticed something i never new before i also no the difference between new knew but i don t always type well um i mean i know the difference kre _______________________________________________ exmh workers mailing list exmh workers URL URL ,0
 date thu NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER from chris garrigues cwg dated NUMBER NUMBERaNUMBER deepeddy com message id NUMBER NUMBER tmda deepeddy vircio com hmmm i assume you re going to report this to the nmh folks it turns out when i did some investigation that my memory of how mh worked here was wrong that s not unusual the seq switch seems to have always done nolist requiring a subsequent list to turn it on again given that i have no idea how the pick code as it was ever worked in fact it quite possibly never did the way it was intended to i have just been browsing the NUMBER NUMBER sources and that seems to be attempting to do things that i never saw happen it may be that your new sequence method just exposed the bug that had been there all along given this i won t be sending any bug reports to the nmh people if nmh ever seems to be showing any signs further progress and if i remember this then i might send them a change request the code to make the change is trivial kre _______________________________________________ exmh workers mailing list exmh workers URL URL ,0
 from robert elz kre munnari oz au date wed NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER it may be that your new sequence method just exposed the bug that had been there all along grin that s what the past NUMBER or NUMBER months of exmh hacking has been all about for me i ve now stabilized everything pretty well for my paid job so i ll probably poke around at the sequences performance issues but rather than checking changes in i ll email anything i figure out since i m leaving town in less than NUMBER hours chris chris garrigues URL vircio URL NUMBER congress suite NUMBER austin tx NUMBER NUMBER NUMBER NUMBER NUMBER world war iii the wrong doers vs the evil doers ,0
 date wed NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER from chris garrigues cwg dated NUMBER NUMBERadNUMBERb deepeddy com message id NUMBER NUMBER tmda deepeddy vircio com so i ll probably poke around at the sequences performance issues well there s this wonderful piece of code in mhseqexpand hack to weed out sequence numbers for messages that don t exist foreach m rseq if file exists mhprofile path folder m exmh_debug mhprofile path folder m not found set ix lsearch seq m set seq lreplace seq ix ix else real hack break which is going to run slow if a sequence happens to start with a bunch of messages that don t exist i m not sure why it is important that the first message in the sequence returned exists but not necessarily any of the others but i m sure glad it is as mhseqexpand gets called lots and i don t know if i could cope if it were checking every file in the sequences it is looking at all the time it may help to keep a list of the valid message numbers for the current folder though that would then need to be verified against changes to the directory does tcl have a directory read function i assume so mh_sequence also goes and rereads the files mh_sequences and the context file but i m not sure how frequently that one is called i ll email anything i figure out since i m leaving town in less than NUMBER hours have a good vacation kre _______________________________________________ exmh workers mailing list exmh workers URL URL ,0
 from robert elz kre munnari oz au date wed NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER date wed NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER from chris garrigues cwg dated NUMBER NUMBERadNUMBERb deepeddy com message id NUMBER NUMBER tmda deepeddy vircio com so i ll probably poke around at the sequences performance issues well there s this wonderful piece of code in mhseqexpand hack to weed out sequence numbers for messages that don t exist foreach m rseq if file exists mhprofile path folder m exmh_debug mhprofile path folder m not found set ix lsearch seq m set seq lreplace seq ix ix else real hack break which is going to run slow if a sequence happens to start with a bunch of messages that don t exist i m not sure why it is important that the first message in the sequence returned exists but not necessarily any of the others but i m sure glad it is as mhseqexpand gets called lots and i don t know if i could cope if it were checking every file in the sequences it is looking at all the time although my fingerprints are all over that it s not actually my code and has been in there since before NUMBER it s code that i moved from mh tcl to sequences tcl and back again i m noNUMBER sure either but it should be a one time penalty because the sequence will be re written with the bad messages removed i think it may help to keep a list of the valid message numbers for the current folder though that would then need to be verified against changes to the directory does tcl have a directory read function i assume so mh_sequence also goes and rereads the files mh_sequences and the context file but i m not sure how frequently that one is called that was a problem but if you look at mh_sequence and mh_sequences and mh_sequenceupdate they all call mhreadseqs to do the actual reading and it only reads the sequences if the file has been touched look for the exmh_debug reading filename output in the debug log to see when sequences are actually reread from disk my theory is that ftoc_showsequences is being called too often i m about to investigate that i ll email anything i figure out since i m leaving town in less than NUMBER hours have a good vacation thanks chris chris garrigues URL vircio URL NUMBER congress suite NUMBER austin tx NUMBER NUMBER NUMBER NUMBER NUMBER world war iii the wrong doers vs the evil doers ,0
 from anders eriksson aeriksson fastmail fm date mon NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER lately i ve got the feeling that exmh is getting slower and slower i just decided to check that vs reality and yes speed has left the scene somewhere between the release of NUMBER NUMBER and now i checked on a number of small messages in a big folder NUMBER msgs the delay of the next button has increased considerably NUMBER NUMBER release NUMBER NUMBER msec latest cvs NUMBER NUMBER msec frankly i think this is getting close to non acceptable since the user settings hasn t changed anybody have any ideas where performance disappeared here s a fix that i think will make a real difference ftoc_showsequences needs to be able to be called with an optional list of msgids to update and if it s called that way it only removes or adds tags for those messages then in places like msgchange we only update the messages which have changed also a separate ftoc_showsequence function which only updates the display of one sequence should be written which also takes an optional list of msgids in a place like msgchange it would only need to update the cur sequence if nobody else gets to it i ll do this when i get back chris chris garrigues URL vircio URL NUMBER congress suite NUMBER austin tx NUMBER NUMBER NUMBER NUMBER NUMBER world war iii the wrong doers vs the evil doers ,0
 robert elz said date wed NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER from chris garrigues cwg dated NUMBER NUMBERadNUMBERb URL m message id NUMBER NUMBER tmda deepeddy vircio com so i ll probably poke around at the sequences performance issues well there s this wonderful piece of code in mhseqexpand hack to weed out sequence numbers for messages that don t exist foreach m rseq if file exists mhprofile path folder m exmh_debug mhprofile path folder m not found set ix lsearch seq m set seq lreplace seq ix ix else real hack at least i m up front about my hacks break which is going to run slow if a sequence happens to start with a bunch of messages that don t exist i m not sure why it is important that the first message in the sequence returned exists but not necessarily any of the others but i m sure glad it is as mhseqexpand gets called lots and i don t know if i could cope if it were checking every file in the sequences it is looking at all the time that was my thinking my recollection about the first message being valid is that the ftoc code wants to find that message to start its highlighting for example or you are selecting a message to display it may help to keep a list of the valid message numbers for the current folder though that would then need to be verified against changes to the directory does tcl have a directory read function i assume so glob nocomplain mhprofile path folder will return an unsorted list of the directory s contents but the thought of keeping an in memory list of valid messages is not fun exmh already maintains in core lists of messages in sequences which is already pretty tricky mh_sequence also goes and rereads the files mh_sequences and the context file but i m not sure how frequently that one is called in some places i maintain caches of files by checking their modify time but the sequence files are soo small that by the time you stat them to check their date stamp you could just read them again also now that we checkpoint message state on every message view that file will change every time in the old days exmh used to cache a bunch of state about the folder brent welch software architect panasas inc pioneering the world s most scalable and agile storage network URL welch URL _______________________________________________ exmh workers mailing list exmh workers URL URL ,0
 from brent welch welch panasas com date wed NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER robert elz said mh_sequence also goes and rereads the files mh_sequences and the context file but i m not sure how frequently that one is called in some places i maintain caches of files by checking their modify time but the sequence files are soo small that by the time you stat them to check their date stamp you could just read them again do you really think this is true i added a modify time check thinking that it would make an improvement since we were reading it a lot more times in the new code because we re trying to use the sequences on the other hand the sequences files are probably being read out of cache when that happens anyway even with a small file i d think that the time taken to do a file mtime filename would be worth it my code is in proc mhreadseqs chris chris garrigues URL vircio URL NUMBER congress suite NUMBER austin tx NUMBER NUMBER NUMBER NUMBER NUMBER world war iii the wrong doers vs the evil doers ,0
well i ve used the check the modify time cache trick for files in many places not just exmh so some part of me certainly thinks it is effective however it occurred to me that if we do checkpoint state then aren t we modifying the sequences file for the current folder on every message read perhaps we look at the sequences file more than once per message view just idle speculation we can stick in some time calls to find out how expensive things are someone asked about increasing the time resolution in the exmh log we could make that conditional on some support available in NUMBER NUMBER tcl has had clock seconds like gettimeofday and clock clicks high resolution timer for some time but in NUMBER NUMBER we ve calibrated clock clicks values to microseconds it is still only useful for relative times but each call to exmh_log could emit the microsecond delta since the last log record of course we are measuring all the overhead of taking the log record etc i ll try it out chris garrigues said from brent welch welch URL date wed NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER robert elz said mh_sequence also goes and rereads the files mh_sequences and the context file but i m not sure how frequently that one is called in some places i maintain caches of files by checking their modify time but the sequence files are soo small that by the time you stat them to check their date stamp you could just read them again do you really think this is true i added a modify time check thinking that it would make an improvement since we were reading it a lot more times in the new code because we re trying to use the sequences on the other hand the sequences files are probably being read out of cache when that happens anyway even with a small file i d think that the time taken to do a file mtime filename would be worth it my code is in proc mhreadseqs chris chris garrigues URL vircio URL NUMBER congress suite NUMBER austin tx NUMBER NUMBER NUMBER NUMBER NUMBER world war iii the wrong doers vs the evil doers brent welch software architect panasas inc pioneering the world s most scalable and agile storage network URL welch URL _______________________________________________ exmh workers mailing list exmh workers URL URL ,0
 from brent welch welch panasas com date wed NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER well i ve used the check the modify time cache trick for files in many places not just exmh so some part of me certainly thinks it is effective however it occurred to me that if we do checkpoint state then aren t we modifying the sequences file for the current folder on every message read perhaps we look at the sequences file more than once per message view as i d written the code a few months ago we were reading the sequences file first to see what sequences were in it and then once per sequence this happens anywhere that we look at sequences most notably in ftoc_showsequences that seemed to be an obvious lose performancewise but i wanted my abstraction to have a separate call for what sequences are in this folder and what messages are in this sequence one option would have been to add another call to get the data off of disk but i felt that the check the modify time technique would be less error prone i think the biggest gains would be from augmenting ftoc_showsequences to allow a finer specification of what needs to be updated in the ftoc so that the current code would only be run when we really do have to update all sequences for all messages i described these thoughts in an email message yesterday and again if it can wait a few weeks i m willing to do it chris chris garrigues URL vircio URL NUMBER congress suite NUMBER austin tx NUMBER NUMBER NUMBER NUMBER NUMBER world war iii the wrong doers vs the evil doers ,0
 chris garrigues said from brent welch welch URL date wed NUMBER aug NUMBER NUMBER NUMBER NUMBER NUMBER well i ve used the check the modify time cache trick for files in many places not just exmh so some part of me certainly thinks it is effective however it occurred to me that if we do checkpoint state then aren t we modifying the sequences file for the current folder on every message read perhaps we look at the sequences file more than once per message view as i d written the code a few months ago we were reading the sequences file first to see what sequences were in it and then once per sequence this happens anywhere that we look at sequences most notably in ftoc_showsequences that seemed to be an obvious lose performancewise but i wanted my abstraction to have a separate call for what sequences are in this folder and what messages are in this sequence one option would have been to add another call to get the data off of disk but i felt that the check the modify time technique would be less error prone i like the check the modify time technique i think the biggest gains would be from augmenting ftoc_showsequences to allow a finer specification of what needs to be updated in the ftoc so that the current code would only be run when we really do have to update all sequences for all messages i described these thoughts in an email message yesterday and again if it can wait a few weeks i m willing to do it ok i ve yet to dive into the latest round of changes but i plan to i can say i ll make any progress but i may dabble thanks again for all your work in this area generalized sequence support has been on my to do list for about NUMBER years brent welch software architect panasas inc pioneering the world s most scalable and agile storage network URL welch URL _______________________________________________ exmh workers mailing list exmh workers URL URL ,0
 hi on sun NUMBER sep NUMBER NUMBER NUMBER NUMBER mdt reg clemens wrote in messages with gnupg signatures but punching the line always gives signature made thu aug NUMBER NUMBER NUMBER NUMBER NUMBER mdt using dsa key id bddfNUMBERa can t check signature public key not found so something else is missing yes the public key of the signature you want to check are you really sure that you have the public key of the message s signature if not try downloading it or try to check a signature from which you know you have the public key ah sorry for not making that clearer but no previously vNUMBER NUMBER NUMBER of gnupg there would be a slight pause at this point while it went out to get the public key from a keyserver now whether i have the key or not i get the failure message its as if it cant find gpg to execute it but i fixed that path so there must be something else that i am missing reg clemens reg URL _______________________________________________ exmh users mailing list exmh users URL URL ,0
hi on sun NUMBER sep NUMBER NUMBER NUMBER NUMBER mdt reg clemens wrote in messages with gnupg signatures but punching the line always gives signature made thu aug NUMBER NUMBER NUMBER NUMBER NUMBER mdt using dsa key id bddfNUMBERa can t check signature public key not found so something else is missing yes the public key of the signature you want to check are you really sure that you have the public key of the message s signature if not try downloading it or try to check a signature from which you know you have the public key regards ingo ingo frommholz pgp public keys on homepage ingo URL URL my childhood inspection is my record collection ned s atomic dustbin _______________________________________________ exmh users mailing list exmh users URL URL ,0
if you haven t already you should enable the debug log under hacking support preferences and look for clues there reg clemens said hi on sun NUMBER sep NUMBER NUMBER NUMBER NUMBER mdt reg clemens wrote in messages with gnupg signatures but punching the line always gives signature made thu aug NUMBER NUMBER NUMBER NUMBER NUMBER mdt using dsa key id bdd fNUMBERa can t check signature public key not found so something else is missing yes the public key of the signature you want to check are you really sure that you have the public key of the message s signature if not try downloading it or try to check a signature from which you know you have the public key ah sorry for not making that clearer but no previously vNUMBER NUMBER NUMBER of gnupg there would be a slight pause at this point whi le it went out to get the public key from a keyserver now whether i have the key or not i get the failure message its as if it cant find gpg to execute it but i fixed that path so there must be something else that i am missing reg clemens reg URL _______________________________________________ exmh users mailing list exmh users URL URL brent welch software architect panasas inc pioneering the world s most scalable and agile storage network URL welch URL _______________________________________________ exmh users mailing list exmh users URL URL ,0
NUMBER things first the switch parser changed in a subtle way with NUMBER NUMBER byte code compilation was added and it is slightly more strict in its parsing than the original parser you can only have a comment where tcl would expect to find a command switch has a pattern body strucutre so if you goof and put a comment where it is trying to find a pattern both of you will be confused with the results the subtlty arises with extra whitespace and newlines i can t give you the exact case but i know exmh had one example that stopped parsing correctly and was arguably wrong before NUMBERnd i ve managed to remain fairly ignoranat of the pgp support in exmh so you ll have to dig in yourself or see if someone else on exmh users or exmh workers is having similar problems reg clemens said if you haven t already you should enable the debug log under hacking support preferences and look for clues there reg clemens said hi on sun NUMBER sep NUMBER NUMBER NUMBER NUMBER mdt reg clemens wrote in messages with gnupg signatures but punching the line always gives signature made thu aug NUMBER NUMBER NUMBER NUMBER NUMBER mdt using dsa key i d bdd fNUMBERa can t check signature public key not found so something else is missing yes the public key of the signature you want to check are you really sure that you have the public key of the message s signature if not try downloading it or try to check a signature fro m which you know you have the public key ah sorry for not making that clearer but no previously vNUMBER NUMBER NUMBER of gnupg there would be a slight pause at this poin t whi le it went out to get the public key from a keyserver now whether i have the key or not i get the failure message its as if it cant find gpg to execute it but i fixed that path so th ere must be something else that i am missing reg clemens reg URL _______________________________________________ exmh users mailing list exmh users URL URL brent welch software architect panasas inc pioneering the world s most scalable and agile storage network URL welch URL partial solution and this may be related to using tcl tk NUMBER NUMBERbNUMBER as i had a similar problem about a month ago elsewhere in exmh which you found but first i really feel like something has changed out from under me with my making no changes to exmh namely when i first got gpg up and working for reading signatures all i did was touch the check signature button and it went out and queried the keyserver for me now im getting a separate box after the failure to find the public key on my keyring asking me of i want to query keyserver i know that i never had to touch a query keyserver button in the past but there it is now and i havent touched exmh spooky i have been working back and forth between gpg NUMBER NUMBER NUMBER and NUMBER NUMBER NUMBER but its not clear how that could be the problem as im now getting the query message when running either ok enough about my confusion the current problem seems to be a comment in a switch statement at line NUMBER in pgpwww tcl tcl NUMBER NUMBERbNUMBER doesnt like it and i get your popup box remove it and no popupbox but exmh hangs sigh so not a complete solution but at least a start thanks for the interest reg clemens reg URL brent welch software architect panasas inc pioneering the world s most scalable and agile storage network URL welch URL _______________________________________________ exmh users mailing list exmh users URL URL ,0
i use exmh NUMBER NUMBER with procmail for presorting incoming mail and move it to the relevant folder using rcvstore recently my incoming mail or spool location moved to another disk i m not quite clear how to reconfigure procmail rcvstore exmh to accept mail from the new location there seems to be a variable in exmh defaults bgspool it says at the top of the file not to edit these lines so i went ahead and edited it that does not make a difference it seems like procmail is the one that is actually reading the mail from my spool incoming mail area and piping it to rcvstore so i need to configure that probably any idea how i would do this thanks siva _______________________________________________ exmh users mailing list exmh users URL URL ,0
 on thu NUMBER sep NUMBER NUMBER NUMBER NUMBER pdt siva doriaswamy writes recently my incoming mail or spool location moved to another disk i m not quite clear how to reconfigure procmail rcvstore exmh to accept mail from the new location how do you feed procmail not with a forward i d guess how does mail enter your system anyway per fetchmail maybe or direct smtp delivery or does it just magically hit your spool lotsa questions cheers rw booze because one doesn t solve the world s problems over white wine ,0
is there a way to do a global sort command here s the situation i like to sort by date every folder i m cleaning up my inbox from most recent to oldest since i find this direction most efficient i guess because it helps me recognize the significance of individual old messages but this adds messages to my other folders in the wrong order when i m done i d like to re sort all the folders i ve changed rick _______________________________________________ exmh users mailing list exmh users URL URL ,0
 on mon NUMBER sep NUMBER NUMBER NUMBER NUMBER pdt rick baartman baartman linNUMBER triumf ca wrote is there a way to do a global sort command here s the situation i like to sort by date every folder i m cleaning up my inbox from most recent to oldest since i find this direction most efficient i guess because it helps me recognize the significance of individual old messages but this adds messages to my other folders in the wrong order when i m done i d like to re sort all the folders i ve changed i don t understand how does sorting one folder add messages to other folders what do you use to sort tom _______________________________________________ exmh users mailing list exmh users URL URL ,0
 i don t understand how does sorting one folder add messages to other folders what do you use to sort sorry i wasn t clear i am transferring messages from my inbox to other folders and since i am doing it from most recent to oldest they appear in those folders in the wrong order and need re sorting rick _______________________________________________ exmh users mailing list exmh users URL URL ,0
 on mon NUMBER sep NUMBER NUMBER NUMBER NUMBER pdt rick baartman baartman linNUMBER triumf ca wrote sorry i wasn t clear i am transferring messages from my inbox to other folders and since i am doing it from most recent to oldest they appear in those folders in the wrong order and need re sorting ok gotcha i don t think you can do that with exmh but you can do it on the command line if you use sh or ksh for f in folders fast r do echo sorting f sortm f done it could take a long time at work i have to use outlook ick i hate it but it does a few things right like making indices for each folder and not just by date but also by sender message size subject so i can sort by any column instantly i believe this is possible too with an imap compliant reader provided the imap server makes such indices i am facing the fact that exmh has been left behind in some industry standards i use it for my personal mail my mail server runs unix and i connect over ssh and tunnel my x traffic over ssh with a slow link this makes exmh very slow and mime handling is pretty bad compared with modern mailers i am just scared to move i ve been using mh or nmh since NUMBER and exmh since NUMBER NUMBER years is a long time _______________________________________________ exmh users mailing list exmh users URL URL ,0
on mon NUMBER sep NUMBER rick baartman wrote is there a way to do a global sort command wanting to sort like that is not common i d be surprised if exmh has a widget for it you can achieve what you want with the command line mh tools though i suggest doing the following from a shell prompt sh c for f in folders recurse fast do sortm f done the command sortm will sort a particular folder and folders recurse fast prints out a list of all of your folders i hope this helps jacob morzinski jmorzins URL _______________________________________________ exmh users mailing list exmh users URL URL ,0
 i am facing the fact that exmh has been left behind in some industry standards i use it for my personal mail my mail server runs unix and i connect over ssh and tunnel my x traffic over ssh with a slow link this makes exmh very slow and mime handling is pretty bad compared with modern mailers these are some good comments and i d like to share an opinion here is that permitted i started using linux about NUMBER or NUMBER years ago in rebellion against what the university was doing with winder i just couldn t get good support and was using a lot of unix based tools ported to winder anyway so i jumped ship and became my own sysadm what i got was the easy ability to use a shell now ssh to connect to my office box from just about anywhere and use either exmh or nmh from the command line i can do email for the office fairly easily i haven t seen any other tools that let me do that yet but i have to admit that some of the web based mail software is getting pretty close quoting and such is still primitive but they re moving forward d _______________________________________________ exmh users mailing list exmh users URL URL ,0
 on mon NUMBER sep NUMBER rick baartman wrote is there a way to do a global sort command wanting to sort like that is not common i d be surprised if exmh has a widget for it you can achieve what you want with the command line mh tools though i suggest doing the following from a shell prompt sh c for f in folders recurse fast do sortm f done the command sortm will sort a particular folder and folders recurse fast prints out a list of all of your folders thanks tom and jacob the above works but without the double quotes i e sh c for f in folders recurse fast do sortm f done i d attach this command to the sorting menu if i knew any tcl rick _______________________________________________ exmh users mailing list exmh users URL URL ,0
 on mon NUMBER sep NUMBER rick baartman wrote thanks tom and jacob the above works but without the double quotes i e sh c for f in folders recurse fast do sortm f done but there is a problem with making changes outside of exmh the xmhcache files don t get updated this is dangerous i have to remember to re scan each folder i enter is there a safeguard for this rick _______________________________________________ exmh users mailing list exmh users URL URL ,0
 sh c for f in folders recurse fast do sortm f done thanks tom and jacob the above works but without the double quotes i e sh c for f in folders recurse fast do sortm f done i may have a different version of sh than you do the double quotes around the backticks work for my sh in the more than you really wanted to know category you re probably safe without the double quotes the only reason i put them in is that i have some pathologically named folders including folders whose names contain spaces if all your folders have safe names you don t need special quoting jacob _______________________________________________ exmh users mailing list exmh users URL URL ,0
 on mon NUMBER sep NUMBER rick rick baartman wrote rick this is dangerous i have to remember to re scan each rick folder i enter is there a safeguard for this nope regenerate the cache in the script for f in folders fast r do echo sorting f sortm f scan mhpath f xmhcache done hal _______________________________________________ exmh users mailing list exmh users URL URL ,0
i suspect that as part of chris set of changes he cleaned up the use of the variable that was named l in ftoccommit in ftoc tcl its name got changed from l to lineno but there s one reference of l left that causes tracebacks if you attempt to use link with the current cvs version of exmh i guess that most of us don t use link very often i noticed it last week but only got time to look and see why today if someone with the ability to commit to the cvs repository would apply the following patch to lib ftoc tcl that would be nice it works and is trivial and you could perhaps just apply it by making the change with an editor faster than saving this patch and applying it there s only one instance of l in the file that should be changed to lineno kre ,0
done robert elz said i suspect that as part of chris set of changes he cleaned up the use of the variable that was named l in ftoccommit in ftoc tcl its name got changed from l to lineno but there s one reference of l left that causes tracebacks if you attempt to use link with the current cvs version of exmh i guess that most of us don t use link very often i noticed it last week but only got time to look and see why today if someone with the ability to commit to the cvs repository would apply the following patch to lib ftoc tcl that would be nice it works and is trivial and you could perhaps just apply it by making the change with an editor faster than saving this patch and applying it there s only one instance of l in the file that should be changed to lineno kre ftoc tcl prev wed aug NUMBER NUMBER NUMBER NUMBER NUMBER ftoc tcl tue sep NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER NUMBER incr ftoc nummsgs NUMBER else ftocunmarkinner l ftocunmarkinner lineno incr ftoc changed NUMBER if delmsgs _exmh_NUMBER brent welch software architect panasas inc pioneering the world s most scalable and agile storage network URL welch URL _______________________________________________ exmh users mailing list exmh users URL URL ,0
 on mon NUMBER sep NUMBER NUMBER NUMBER NUMBER cdt hal devore writes scan mhpath f xmhcache shouldn t that read scan mhpath f xmhcache and jic something else changed the context in the background it doesn t hurt to explicitly state the folder scan f mhpath f xmhcache cheers rw the problem with the ibm keyboards i have is that when you use them to beat lusers the caps come off the keys no real damage but still a nuisance martijn berlage ,0
on mon NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER tom reingold noglider pobox com wrote at work i have to use outlook ick i hate it ahh at work we fire people who use outlook literally true they get escorted to the door their badge confiscated and told to return the next day to collect their office contents but it does a few things right like making indices for each folder and not just by date but also by sender message size subject so i can sort by any column instantly have you looked into using a custom sequences file and mime handling is pretty bad compared with modern mailers the only thing i actually miss in that regard is support for s mime j c lawrence satan oscillate my metallic sonatas claw URL he lived as a devil eh URL evil is a name of a foeman as i live _______________________________________________ exmh users mailing list exmh users URL URL ,0
 on tue NUMBER sep NUMBER NUMBER NUMBER NUMBER pdt j c lawrence claw kanga nu wrote on mon NUMBER sep NUMBER NUMBER NUMBER NUMBER NUMBER tom reingold noglider pobox com wrote at work i have to use outlook ick i hate it ahh at work we fire people who use outlook literally true they get escorted to the door their badge confiscated and told to return the next day to collect their office contents why what threat does outlook pose to your organization but it does a few things right like making indices for each folder and not just by date but also by sender message size subject so i can sort by any column instantly have you looked into using a custom sequences file more detail please i do use sequences so i m familiar with their use but how can i make indices with them and how can i keep them up to date and mime handling is pretty bad compared with modern mailers the only thing i actually miss in that regard is support for s mime you re probably running exmh on a local machine i m running it on a very remote machine in this scenario the mime handling is weak _______________________________________________ exmh users mailing list exmh users URL URL ,0
 tom reingold wrote ahh at work we fire people who use outlook literally true they get escorted to the door their badge confiscated and told to return the next day to collect their office contents why what threat does outlook pose to your organization it has been described as the technological equivalent of soliciting blood transfusions from random strangers in the street in short it s a virus magnet _______________________________________________ exmh users mailing list exmh users URL URL ,0
